ID,name,address,city,zipcode,latitude,longitude,review_count,rating,zomato_id,yelp_id,wifi,restaurantsreservations,businessparking,wheelchairaccessible,outdoorseating,is_expensive
203904,Jol  Robuchon,3799 Las Vegas Boulevard S$*$ Las Vegas$*$ NV 89109,Las Vegas,89109,36.1028095,-115.1686205,1066,4.445778612,16978909,XnJeadLrlj9AZB8qSdIR2Q,0,1,1,1,0,1
205329,Grand Lux Cafe,The Venetian Hotel & Casino$*$ 3355 Las Vegas Blvd S,Las Vegas,89109,36.12163822,-115.1701613,3240,4.157716049,16978572,NvKNe9DnQavC9GstglcBJQ,1,1,1,1,0,1
207283,Earl of Sandwich,Planet Hollywood$*$ 3667 South Las Vegas Boulevard$*$ The Strip$*$ Las Vegas$*$ NV 89109,Las Vegas,89109,36.1100655,-115.1723485,5286,4.523874385,16978241,DkYS3arLOhA8si5uUEmHOw,1,0,1,1,0,0
208470,TAO Asian Bistro,3355 Las Vegas Boulevard S$*$ Las Vegas$*$ NV 89109,Las Vegas,89109,36.12186764,-115.1701143,1730,3.674104046,16980571,fQt4D34vcJNtEf8Q4zte3w,0,1,1,1,0,1
215778,The Wynn Buffet,3131 S Las Vegas Boulevard$*$ Las Vegas$*$ NV 89109,Las Vegas,89109,36.1361002,-115.1619929,769,4.051625488,16977686,SnMUTGhY2nW2Ldb0QJAjAg,1,0,1,1,0,1
218719,Beef 'N Bottle,4538 South Boulevard$*$ Charlotte$*$ NC 28209,Charlotte,28209,35.1797205,-80.8760485,649,3.894761171,17146734,1MvR4NJQbHy0i7ME1IoYpw,1,1,1,1,0,1
218863,Luisa's Brick Oven,Montford Abbey$*$ 1730 Abbey Place$*$ Charlotte$*$ NC 28209,Charlotte,28209,35.17001,-80.8470135,290,4.14137931,17147653,n5wZxYrle8ROuK-Saq-yyw,0,0,1,0,0,0
218903,Good Food on Montford,1701 Montford Drive$*$ Charlotte$*$ NC 28209,Charlotte,28209,35.1708954,-80.84845375,989,4.389787664,17149639,hggVnGwA5042-ABxqeJX-A,0,0,1,1,0,1
219429,Portofino's,5126 Park Road$*$ Suite 1C$*$ Charlotte$*$ NC 28209,Charlotte,28209,35.16057575,-80.84956785,647,4.229520866,17147988,w3PwDEbI0EDx4YI_BkFhIA,0,1,1,1,1,1
219711,Cantina 1511,4721 Park Road Suite B$*$ Charlotte$*$ NC 28209,Charlotte,28209,35.18690275,-80.84591254,1397,3.929062276,17146869,k-drEjxKmfqllwfY90STfA,1,1,1,1,1,1
220281,The Roasting Company,1521 Montford Drive$*$ Charlotte$*$ NC 28209,Charlotte,28209,35.17081425,-80.84958925,737,4.27734057,17148071,mOMeDQB8NjdBTTzKtikAYg,0,0,1,1,1,1
220886,Hofbrauhaus Las Vegas,4510 Paradise Rd$*$ Las Vegas$*$ NV 89169,Las Vegas,89169,36.10774252,-115.1517577,1584,3.71969697,16978679,cJWbbvGmyhFiBpG_5hf5LA,1,1,1,1,0,1
221350,The Lodge,7725 Colony Road Suite 4$*$ Charlotte$*$ NC 28226,Charlotte,28226,35.1069715,-80.80781045,754,4.641511936,17149641,yxLVwItd1Wnhy6SeUUcNYA,1,0,1,1,1,1
221824,Angelo's,5801 Monona Dr$*$ Madison$*$ WI 53716,Madison,53716,43.0567319,-89.326138,168,3.869047619,17502928,OTDogJk9hVcM0oT_ia_09g,1,0,1,1,0,0
222281,David's Jamaican Cuisine,5734 Monona Dr$*$ Monona$*$ WI 53716,Madison,53716,43.05739545,-89.325435,182,4,17502937,UDyScSvpzBEgOGs6HAXcRg,0,0,1,1,1,0
222372,The Dive N,109 N Polk Street$*$ NC 28134,Charlotte,28134,35.08565045,-80.8869826,312,4.151923077,17149803,opBoB-pMHzUaK0-zsnUd1Q,0,0,1,0,1,0
225336,Wang's Express,4747 East Bell Road$*$ Northeast Phoenix$*$ Phoenix$*$ AZ 85032,Phoenix,85032,33.6401315,-111.9785239,292,4.044178082,17029944,fseN-tYwcbjtYm7DjjEjLw,0,0,1,1,0,0
225368,40th Street Cafe,4022 E Greenway Rd$*$ Phoenix$*$ AZ 85032,Phoenix,85032,33.6269746,-111.9952685,311,4,17024955,gQg_z_bqR9Lp9oLuv659YA,1,0,1,1,1,0
225388,Saba's Mediterranean Kitchen,4747 East Bell Road$*$ Northeast Phoenix$*$ Phoenix$*$ AZ 85032,Phoenix,85032,33.640073,-111.978572,419,4.249403341,17029003,len2nrEtgD9bjnoYSyLPjA,0,1,1,1,1,0
226304,Rock Store Bar-B-Q,3116 Old Monroe Road$*$ Stallings$*$ NC 28104,Charlotte,28104,35.08190215,-80.6924638,477,4.416981132,17148240,U2a9GUewP6LyOilaQhue9g,0,0,1,1,1,0
226595,Carolina's Mexican Food,1202 East Mohave Street$*$ Downtown$*$ Phoenix$*$ AZ 85034,Phoenix,85034,33.4315463,-112.0561406,985,4.194923858,17025688,89uU51kOiQXbJHVA3C6XMQ,0,0,1,1,0,0
226612,Knock Kneed Lobster,3202 East Washington Street$*$ East Phoenix$*$ Phoenix$*$ AZ 85034,Phoenix,85034,33.44844335,-112.0126316,357,3.997478992,17027343,3u4AsqA8glBmGuxtNx5mdQ,0,0,1,1,0,0
227255,Carolina's Mexican Food,1202 East Mohave Street$*$ Downtown$*$ Phoenix$*$ AZ 85034,Phoenix,85034,33.43434555,-112.0569297,484,4.404958678,17025688,bWq5fLpzPAf_97E4_LuXJA,-1,0,0,0,0,0
227325,Dandelion Market,118 W 5th Street$*$ Charlotte$*$ NC 28202,Charlotte,28202,35.22849945,-80.842245,1110,4.237117117,17149867,SHFlELFcEcAOJv_fTAKChQ,1,1,1,0,0,1
228833,Mert's Heart and Soul,214 N College Street$*$ Charlotte$*$ NC 28202,Charlotte,28202,35.2272224,-80.8403052,1674,3.853763441,17147744,aO1gAp41n8w8zpxTiHdLNA,0,1,1,1,1,0
229592,The Capital Grille,201 N Tryon Street$*$ Charlotte$*$ NC 28202,Charlotte,28202,35.22823639,-80.84194045,817,4.237576499,17146871,vqG1Z2XpS_PryPsfY0CSng,1,1,1,1,1,1
229730,Mimosa Grill,Two Wells Fargo Center$*$327 S Tryon Street$*$ Charlotte$*$ NC 28202,Charlotte,28202,35.2248925,-80.845521,713,4.051893408,17147766,Ch7NAhB_MWSDwcNbcptEKg,1,1,0,1,1,1
229790,Chima Brazilian Steakhouse,139 S Tryon Street$*$ Charlotte$*$ NC 28202,Charlotte,28202,35.2265215,-80.843607,1384,4.22716763,17149532,tInrGCzll4k9hF34Ye1rvQ,1,1,1,1,0,1
230140,Alexander Michael's,401 W 9th Street$*$ Charlotte$*$ NC 28202,Charlotte,28202,35.233619,-80.840799,844,4.5,17146657,VeFqptSzekFAc3FZOpi81Q,1,0,1,0,0,1
232043,Little Village Grill,710 W Trade Street$*$ NC 28202,Charlotte,28202,35.2321915,-80.8485475,506,4.573715415,17147625,IIUK1lz_1upqYtHu8ZuClA,0,0,1,1,1,0
232750,Blackbird Baking Company,1391 Sloane Avenue$*$ Lakewood$*$ OH 44107,Cleveland,44107,41.48229005,-81.82946845,360,4.274166667,16964497,993MaVXjU2qhmQQYR_mdVg,1,0,1,1,1,0
232825,Deagan's Kitchen & Bar,14810 Detroit Ave$*$ Lakewood$*$ OH 44107,Cleveland,44107,41.4852229,-81.7999439,1469,4.466848196,16964739,HQl28KMwrEKHqhFrrDqVNQ,1,1,1,1,0,0
233780,Buckeye Beer Engine,15315 Madison Ave$*$ Lakewood$*$ OH 44107,Cleveland,44107,41.4771862,-81.80408475,1061,4.433741753,16959457,ZWcXoh_RO7rT2DdcyOzyfQ,1,0,1,1,1,0
234090,India Garden,18405 Detroit Ave$*$ Lakewood$*$ OH 44107,Cleveland,44107,41.48276295,-81.82556765,582,4.145704467,16961061,ScdtR67jO-p_ZIpVbZPRfw,0,1,1,0,1,0
234174,Melt Bar & Grilled,14718 Detroit Ave$*$ Lakewood$*$ OH 44107,Cleveland,44107,41.48533185,-81.79882135,3108,4.457335907,16961705,JFaTPxWQC14VmFnXLv7W1g,0,0,1,1,1,0
234214,Aladdin's Eatery,14536 Detroit Ave$*$ Lakewood$*$ OH 44107,Cleveland,44107,41.48540843,-81.79684734,651,4.2640553,16958902,2-9wu090DJutG_MPUgPWQw,0,0,0,1,0,0
234395,Barroco Grill,12906 Madison Avenue$*$ Lakewood$*$ OH 44107,Cleveland,44107,41.47707445,-81.77835785,730,4.401369863,16964945,le3JWiS5uZTkofP90Rm0pA,1,0,1,0,1,0
234576,Namaste India Garden,18405 Detroit Ave$*$ Lakewood$*$ OH 44107,Cleveland,44107,41.48421035,-81.81044305,525,4.257714286,16961061,b4LxjVnFdOCqRKxfweaTqw,0,1,1,0,0,0
235428,Pier W,12700 Lake Ave$*$ Lakewood$*$ OH 44107,Cleveland,44107,41.49229301,-81.77797292,811,4.190505549,16962276,26Uk74dNTGysPq2ceaj2OA,0,1,1,1,0,1
236405,Angelo's Pizza,13715 Madison Ave$*$ Lakewood$*$ OH 44107,Cleveland,44107,41.47698251,-81.78827136,1370,4.521167883,16958977,0qsarzXaZau8REdE0rToxA,1,0,1,1,1,0
236577,500 Degrees New York Style Pizzeria,6037 South Boulevard$*$ NC 28217,Charlotte,28217,35.15359915,-80.87567735,370,4.355675676,17149772,Yc5_nA9NqqxOp8WCugF-Ng,1,0,1,1,0,1
237088,Vietnam Grille,5615 South Boulevard$*$ Charlotte$*$ NC 28217,Charlotte,28217,35.15967928,-80.87590377,1043,4.430872483,17149667,s6lTNO57vXsfzyYrPfXOvA,0,0,1,1,0,1
237346,Fiori's Pizzaria,103 Capital Avenue$*$ Pittsburgh$*$ PA 15226,Pittsburgh,15226,40.4052345,-80.018528,1589,4.587350535,17036421,Iam7tYWhssw_rscSBkeRIQ,0,0,1,0,0,0
237813,Esquire Lounge,106 N Walnut St$*$ Champaign$*$ IL 61820,Champaign,61820,40.1165985,-88.242346,185,3.905945946,17317292,D6SCh4BwNb52wZIqXdS4JQ,1,0,1,1,1,0
238061,Za's Italian Cafe,1905 N Neil St$*$ Champaign$*$ IL 61820,Champaign,61820,40.13998385,-88.2456181,167,3.661077844,17317782,2YnUIGGmhoJX4Cd61nQLkg,1,0,1,1,0,0
238094,Vinny's East Coast Pizzeria,401 W. Kirby Ave$*$ Champaign$*$ IL 61820,Champaign,61820,40.0978792,-88.24811855,300,3.988,17317817,t952QLgrh-5l1woJ4IFgUA,0,0,1,1,0,0
238767,Flat Top Grill,607 S 6th St$*$ Champaign$*$ IL 61820,Champaign,61820,40.1114257,-88.230429,190,3.390526316,17317303,vAUDxhbsWZKI8NJlsYwCMA,0,1,1,1,0,0
239331,Sam's Cafe,115 N Walnut St$*$ Champaign$*$ IL 61820,Champaign,61820,40.11689265,-88.2427034,135,3.848888889,17317442,Gvox18F9QxsSS9qG2O8E-A,0,0,1,1,0,0
239352,Amano's Pizza,1407 South Neil Street$*$ Champaign$*$ IL 61820,Champaign,61820,40.0995658,-88.2443819,118,4.038135593,17318036,Pj8n8jDPRdXi7RdOABJkWA,0,0,0,0,0,0
240066,Cafe Kopi,109 N Walnut St$*$ Champaign$*$ IL 61820,Champaign,61820,40.1167125,-88.242708,219,3.893150685,17317246,e0prCZXtHGQIKeQ_wTW3uw,1,0,1,1,1,0
240715,Merry-Ann's Diner,1 E Main St$*$ Champaign$*$ IL 61820,Champaign,61820,40.10832626,-88.24382311,194,3.490721649,17317379,wsuzuLD3KV7L8oMinLCI0A,0,0,1,1,0,0
240982,301 Mongolia,301 N Neil St$*$ Champaign$*$ IL 61820,Champaign,61820,40.1188903,-88.2441221,115,3.550434783,17317936,XuByFsXXhnKmZ6hxucOj7A,1,1,1,1,1,0
241037,Farren's Pub & Eatery,308 N Randolph St$*$ Champaign$*$ IL 61820,Champaign,61820,40.11842485,-88.24507935,469,4.164392324,17317298,kNtToQSP_Y5U8tznLXuCaw,-1,0,1,1,0,0
241129,Monical's Pizza,103 W Kirby Ave$*$ Champaign$*$ IL 61820,Champaign,61820,40.097887,-88.245265,113,3.578761062,17317384,bVt5eOVdpZzg83qlW9Rl2g,0,0,1,0,0,0
241845,Radio Maria,119 N Walnut St$*$ Champaign$*$ IL 61820,Champaign,61820,40.11691255,-88.24268435,609,3.785714286,17317431,lWmDrnqgU6w3gFaJyn_1Uw,0,1,1,1,1,1
242012,Fat Sandwich Company,502 E John St$*$ Champaign$*$ IL 61820,Champaign,61820,40.10923805,-88.23170205,186,3.677419355,17317810,zp3rZNu-5qonTL3ByPYOUg,0,0,1,1,0,0
243257,Meatheads,1305 South Neil Street$*$ Champaign$*$ IL 61820,Champaign,61820,40.101522,-88.24448,221,3.95520362,17317942,th4pZ5LkoIIkb1Vmu_m2DA,1,0,1,1,1,0
243375,Cream & Flutter,114 North Walnut$*$ Champaign$*$ IL 61820,Champaign,61820,40.1167235,-88.242246,239,3.535146444,17317798,LW21U6m6axC2lCLYc0fFSA,1,0,1,1,1,0
247033,Qdoba Mexican Grill,60 E Green St$*$ Champaign$*$ IL 61820,Champaign,61820,40.110207,-88.23430345,268,4.454477612,17317935,MpAhuv_BBhYHDElgx1pD4g,0,0,0,1,0,0
248949,Murphy's Deli,604 E Green St$*$ Champaign$*$ IL 61820,Champaign,61820,40.11155055,-88.23551395,140,4.010714286,17317388,8BUVhDF9yLzzthhFxeceYA,-1,0,0,1,0,0
250789,Dos Reales,1407 N Prospect Ave$*$ Champaign$*$ IL 61820,Champaign,61820,40.1298431,-88.2583412,549,4.139526412,17317281,X57f6FWZiwI1wOidPPhOrQ,0,0,1,1,1,0
252653,Biaggi's Ristorante Italiano,2235 S Neil St$*$ Champaign$*$ IL 61820,Champaign,61820,40.0869777,-88.2467509,424,3.751886792,17317227,qeJnMI5RmyJ2TZvkqvjn6Q,0,1,1,1,1,0
254110,Bombay Indian Grill,403 E Green St$*$ Champaign$*$ IL 61820,Champaign,61820,40.112166,-88.2358845,197,3.71319797,17317233,RTmIbq33chUSa-etGiF8Lg,0,1,1,1,0,0
254490,Chopstix,202 E Green st$*$ Champaign$*$ IL 61820,Champaign,61820,40.1104555,-88.236772,243,3.948148148,17317885,vsoEZauF4lrADIqCYXySFQ,0,0,1,1,0,0
254670,Aroma Cafe,118 N Neil St$*$ Champaign$*$ IL 61820,Champaign,61820,40.1170279,-88.24327345,167,3.863473054,17317211,0FrYsoVHheQGoXEQsH2d2Q,1,0,1,1,1,1
254850,Sushi Kame,132 W Church St$*$ Champaign$*$ IL 61820,Champaign,61820,40.11846545,-88.24450135,247,3.75708502,17317469,0-WocGTpO3Zm4q1Zzz49Rw,0,1,1,1,0,0
256010,Bombay Indian Grill,403 E Green St$*$ Champaign$*$ IL 61820,Champaign,61820,40.110337,-88.233472,220,3.690909091,17317233,E6QAh8UPRo6Tlg6hkcWCHw,0,0,1,0,0,0
256180,Fiesta Cafe,216 S 1st St$*$ Champaign$*$ IL 61820,Champaign,61820,40.11494945,-88.23849035,127,3.558267717,17317301,_a6jhRFIgOe74U73T5B-Ww,1,0,1,1,1,0
256499,Murphy's Pub,604 E Green St$*$ Champaign$*$ IL 61820,Champaign,61820,40.11038996,-88.23024399,237,3.789029536,17317388,mklo4H47YWK7f18YXTCEoA,1,0,1,1,0,0
256786,Seven Saints,32 E Chester St$*$ Champaign$*$ IL 61820,Champaign,61820,40.11655244,-88.24206589,727,4.199312242,17317789,L2c-qKZWumCmOCR-dqBLrg,1,0,1,1,1,0
257792,Kofusion,1 E Main St$*$ Champaign$*$ IL 61820,Champaign,61820,40.11838331,-88.24331652,746,3.915817694,17317351,NEVA0IYbawceL6kz5v5DAw,0,1,1,1,1,1
258046,Bacaro,113 N Walnut St$*$ Champaign$*$ IL 61820,Champaign,61820,40.11680349,-88.24265096,408,4,17317216,jeTfL2kCyBtmFGSrSQHqVw,0,1,1,1,1,1
259983,Maize Mexican Grill,60 E Green St$*$ Champaign$*$ IL 61820,Champaign,61820,40.1103908,-88.2389363,667,4.537931034,17317935,VIJ2KiDKhUVhhpNylEIfog,0,0,1,0,0,0
261901,Cravings,603 S Wright St$*$ Champaign$*$ IL 61820,Champaign,61820,40.11131019,-88.22908021,259,4,17317268,gnqHyA6gY2-m9S-FKt6Xqw,0,0,1,1,0,0
262388,Cactus Grill,1405 S Neil St$*$ Champaign$*$ IL 61820,Champaign,61820,40.0996813,-88.24465085,255,4.247058824,17317696,Z7r_FJXEyfyvVsyv2y7gFQ,0,0,1,1,0,0
263833,Chipotle Mexican Grill,60 E Green St$*$ Champaign$*$ IL 61820,Champaign,61820,40.11037389,-88.23480511,318,4.272955975,17317935,kUICYu0N_TbtCz0Z8ynPFw,0,0,1,1,0,0
263847,Chipotle Mexican Grill,528 E Green St$*$ Champaign$*$ IL 61820,Champaign,61820,40.11038739,-88.23114611,231,3.718614719,17317260,kUICYu0N_TbtCz0Z8ynPFw,0,0,1,1,0,0
264219,Rainbow Garden,1402 S Neil St Ste 3$*$ Champaign$*$ IL 61820,Champaign,61820,40.1000752,-88.2440231,150,3.622666667,17317432,zswdqM8Av3KxVv9o7_6ORA,1,1,1,1,0,0
264324,Guido's Bar & Grill,2 E Main St$*$ Champaign$*$ IL 61820,Champaign,61820,40.11799485,-88.2434327,193,3.304663212,17317320,F1qPjasn0R6-j8sa6iYNmA,1,0,1,1,1,0
264385,Cocomero,709 S. Wright St.$*$ Champaign$*$ IL 61820,Champaign,61820,40.110067,-88.229124,301,4.255149502,17317830,dNch89PUCbxvhieKmWi8LQ,1,0,1,1,0,0
264777,Great Harvest Bread Co.,2149 S Neil St$*$ Champaign$*$ IL 61820,Champaign,61820,40.08830787,-88.24709711,70,3.78,17317315,1YqkSk2xorNWPOoieIMApQ,-1,0,1,1,0,0
265856,Old Chicago Pasta & Pizza,1910 N Neil St$*$ Champaign$*$ IL 61820,Champaign,61820,40.139578,-88.2438245,210,3.681428571,17317825,TEXUVhF-G_v2Sxwqti8HQA,1,0,1,1,1,0
266176,Noodles & Company,528 E Green St$*$ Champaign$*$ IL 61820,Champaign,61820,40.11045085,-88.2311162,115,3.406956522,17317741,yE4k_CM9L0yPVVozyELfSQ,1,0,0,0,0,0
266214,Sushi Rock,621 E. Green St$*$ Champaign$*$ IL 61820,Champaign,61820,40.11012765,-88.2297705,129,3.539534884,17317801,24UHe1SZ4cgm6u6bU_L6xA,-1,1,0,1,0,0
268072,Big Grove Tavern,1 Main St$*$ Champaign$*$ IL 61820,Champaign,61820,40.1183077,-88.2432693,355,3.530140845,17317963,dn9lwYUxmhs_mLKPu7L25Q,1,1,1,1,1,1
268547,Chipotle Mexican Grill,528 E Green St$*$ Champaign$*$ IL 61820,Champaign,61820,40.1232989,-88.24577265,198,3.919191919,17317260,JbWQtVLQDEOBlvbVWk2OFg,0,0,1,0,0,0
268834,131 Main,17830 N Statesville Road$*$ Cornelius$*$ NC 28031,Charlotte,28031,35.4575291,-80.86815225,653,4.069218989,17149747,rmP7AzV3SAeRWUzbNuqQ5A,1,1,1,1,1,1
269537,Pho Nam,18059 W Catawba Avenue Suite 5$*$ NC 28031,Charlotte,28031,35.45943225,-80.8887785,350,4.310857143,17149793,MhGezUHeUM_0qMMPGLAlCg,0,0,1,0,0,0
269625,Alton's Kitchen & Cocktails,19918 N Cove Road$*$ Cornelius$*$ NC 28031,Charlotte,28031,35.4792805,-80.8940885,470,4.15787234,17149910,DrJ6xjGcQJfMllS19S527Q,0,1,1,1,1,1
270346,Bell' Italia Pizzeria,4909 E Chandler Blvd$*$ Phoenix$*$ AZ 85048,Phoenix,85048,33.30448205,-111.9782109,291,4.225085911,17025304,EgwGTDZ705TwudPJwAY0yQ,0,1,1,1,0,0
271373,Pei Wok,3233 E Chandler Blvd STE #6A$*$ Phoenix$*$ AZ 85048,Phoenix,85048,33.30490925,-112.0130533,291,4.182130584,17028431,nQVPgOqVrNIWhY3F5kS79g,0,0,1,1,0,0
271916,Pomegranate Cafe,4025 East Chandler Boulevard$*$ Ahwatukee$*$ Phoenix$*$ AZ 85048,Phoenix,85048,33.30434137,-111.9954645,963,4.128660436,17031909,QsJ6orXv_VB7xz-MpqHzSQ,1,1,1,1,1,0
272156,Mr. Chao's Asia Bistro,4232 E Chandler Blvd$*$ Phoenix$*$ AZ 85048,Phoenix,85048,33.305691,-111.991622,392,4.251785714,17028003,lEtpTFWetCf6xnzeImLiHg,0,0,1,1,0,0
272758,Villa Dolce,1828 Parmenter St$*$ Middleton$*$ WI 53562,Madison,53562,43.095612,-89.51172244,268,4,17502892,CbI4IFtWCNm4rLvWr0veEw,0,1,1,1,1,1
272907,Hubbard Avenue Diner,7445 Hubbard Ave$*$ Middleton$*$ WI 53562,Madison,53562,43.09508895,-89.510236,750,4.024533333,17502848,Ol4QM1QI5GlK36t2sGC7KA,0,0,1,1,0,0
273119,Louisianne's Etc,7464 Hubbard Ave$*$ Middleton$*$ WI 53562,Madison,53562,43.095508,-89.5106605,238,4,17502851,uKfOtfZ5R1JGm5sybZmi2w,0,1,1,0,0,1
273410,Bloom Bake Shop,1834 Parmenter Street$*$ Middleton$*$ WI 53562,Madison,53562,43.0956902,-89.511725,291,4.194158076,17503486,_q0ci_oTC-QccjFKVc6CeA,-1,0,1,1,0,0
274144,Noodlehead,242 S. Highland Ave.$*$ Pittsburgh$*$ PA 15206,Pittsburgh,15206,40.45774165,-79.92539345,1253,4.449082203,17042883,dLc1d1zwd1Teu2QED5TmlA,0,0,1,0,1,0
274967,Casbah,229 S Highland Ave$*$ Pittsburgh$*$ PA 15206,Pittsburgh,15206,40.458267,-79.924874,1564,4.24398977,17036150,TFdLM8R_7Pf1xVeBNKl0hg,1,1,1,1,1,1
274982,Smiling Banana Leaf,5901 Bryant St$*$ Pittsburgh$*$ PA 15206,Pittsburgh,15206,40.47582805,-79.9196208,1583,4.463550221,17041212,e2ng0CQ69anIawqIKzhtlg,0,1,1,1,1,0
275053,Point Brugge Cafe,401 Hastings St$*$ Pittsburgh$*$ PA 15206,Pittsburgh,15206,40.45002145,-79.91388545,2715,4.748950276,17037197,xcmmTXhuMx2fZF2Bt69F4w,0,0,1,0,1,1
275352,Pizza Perfectta,258 S Highland Ave$*$ Pittsburgh$*$ PA 15206,Pittsburgh,15206,40.45765355,-79.9253451,631,4.259587956,17037178,o47aY911-1rK9tHeXOWxFg,0,0,1,1,0,0
275391,Park Bruges,5801 Bryant St$*$ Pittsburgh$*$ PA 15206,Pittsburgh,15206,40.4761503,-79.92058015,1126,4.401865009,17042177,XItYW5ul3OW_AqpT2nDbBQ,0,0,1,0,1,1
275662,Sala Thai,10880 N 32nd St$*$ Phoenix$*$ AZ 85028,Phoenix,85028,33.58570195,-112.0135037,523,4.051816444,17029031,5DT2qxCkXxUKW7z_4kOXmA,0,0,1,1,0,0
276006,Shinto Japanese Steakhouse & Sushi Bar,17070 Pearl Rd$*$ Strongsville$*$ OH 44136,Cleveland,44136,41.293858,-81.8356405,599,4.050417362,16962745,2ALi7ZYvil-BAXFa3CMUyA,1,1,1,1,1,1
276467,Central Diner & Grille,6408 Steubenville Pike$*$ Pittsburgh$*$ PA 15205,Pittsburgh,15205,40.44869965,-80.15691004,1118,4.143828265,17042702,i39--wZD6L9hm9Lg90Uziw,1,0,1,0,1,0
277017,Salvatore's Tomato Pies,503 W. Main St.$*$ Sun Prairie$*$ WI 53590,Madison,53590,43.18298435,-89.21656925,460,4.388695652,17503724,VjaHHmV-rSkFaOAnU3faxg,1,1,1,1,0,0
277075,Salvatore's Tomato Pies,503 W. Main St.$*$ Sun Prairie$*$ WI 53590,Madison,53590,43.18298435,-89.21656925,268,4.308955224,17503724,Gm---0O1y_4TAQAl5qKvqQ,-1,1,0,0,0,0
277282,Anna's Pizzeria,1609 W Main St$*$ Sun Prairie$*$ WI 53590,Madison,53590,43.17790385,-89.2403224,182,4.043956044,17503153,DcdjPu2wFoMp-G3K7PnYqQ,-1,0,1,1,0,0
277808,Pino's Pizza Al Centro,139 West Thomas Road$*$ Midtown$*$ Phoenix$*$ AZ 85013,Phoenix,85013,33.48021485,-112.0769298,334,4.046107784,17028561,XeUm1QS078kgjwONhul0ng,0,0,1,1,1,0
278232,Hana Japanese Eatery,5524 North 7th Avenue$*$ Midtown$*$ Phoenix$*$ AZ 85013,Phoenix,85013,33.51711873,-112.0827092,742,4,17026904,CUivTcULsu5MJIYYNVm1zw,1,0,1,1,1,0
278602,Lola's: A Louisiana Kitchen,241 W Charleston Blvd Ste 101$*$ Las Vegas$*$ NV 89102,Las Vegas,89102,36.158481,-115.1574328,1667,4.25674865,16981633,uWECX6-Uq9n8v5ipk9R29A,0,1,1,1,1,0
279533,Hot N Juicy Crawfish,4810 Spring Mountain Road$*$ Las Vegas$*$ NV 89102,Las Vegas,89102,36.12650679,-115.206075,1963,4.114722364,16981028,UNI1agsPX2k3eJSJVB91nw,0,0,1,1,0,1
280703,Hot N Juicy Crawfish,4810 Spring Mountain Road$*$ Las Vegas$*$ NV 89102,Las Vegas,89102,36.12631911,-115.1985971,1142,4.197197898,16981028,p3YqOYELqXtLyHz9T49p_w,0,0,1,0,0,1
282428,Alla Famiglia,804 E Warrington Ave$*$ Pittsburgh$*$ PA 15210,Pittsburgh,15210,40.42164195,-79.9934972,842,4.244536817,17036156,vNQkym5qZ-E-4AJ4IQ5JEg,0,1,1,1,1,1
282465,China A Go Go,4780 W Ann Rd$*$ North Las Vegas$*$ NV 89031,Las Vegas,89031,36.26213085,-115.2067433,285,4.037894737,16977949,JOsBOphWK14yjq7FC1zL5w,0,0,1,1,0,0
283265,Lindo Michoacan,2655 East Desert Inn Rd$*$ Las Vegas$*$ NV 89121,Las Vegas,89121,36.12926055,-115.1134147,1348,4.085311573,16979146,Sovgwq-E-n6wLqNh3X_rXg,0,1,1,1,0,1
283716,Los Dos Molinos,8646 South Central Avenue$*$ Phoenix$*$ AZ 85042,Phoenix,85042,33.367271,-112.073522,686,3.75728863,17027644,46hnat0aLao-qYWZkN9aBg,0,1,1,1,1,0
283908,Maggiano's Little Italy,4400 Sharon Road$*$ Charlotte$*$ NC 28211,Charlotte,28211,35.15170151,-80.82954806,878,3.939407745,17149629,AuIiqDeL65kczmiFSkAWrA,1,1,1,0,1,0
283912,The Pizza Peel,4422 Colwick Road$*$ Charlotte$*$ NC 28211,Charlotte,28211,35.1767474,-80.79780465,624,4.160576923,17148528,wkZ6P5fDw0G_iFRU-hzBhQ,1,0,1,1,1,0
284171,The Cowfish Sushi Burger Bar,4310 Sharon Road$*$ Suite X05$*$ Charlotte$*$ NC 28211,Charlotte,28211,35.15263792,-80.82763516,2835,4.543492063,17150127,RAh9WCQAuocM7hYM5_6tnw,1,0,1,1,1,1
284885,Yama Asian Fusion,720 Governor Morrison Street Suite 130$*$ Charlotte$*$ NC 28211,Charlotte,28211,35.153516,-80.8219915,459,4.068845316,17148612,K3iw26MkmSBPAM7BzHkIYQ,-1,1,1,1,1,1
285525,Tony's Ice Cream Company,604 E Franklin Boulevard$*$ Gastonia$*$ NC 28054,Charlotte,28054,35.2624929,-81.1732022,381,4.262204724,17148943,3JekfARgFuMeLTMcOpgqyQ,0,0,1,1,0,0
285612,Famous Toastery,101 N Main Street$*$ Davidson$*$ NC 28036,Charlotte,28036,35.4991861,-80.84878385,704,4.148579545,17149693,8rtd2ZoeNMHjCQQnWuZ-bQ,1,0,1,1,1,0
285613,Brickhouse Tavern,209 Delburg Street$*$ Davidson$*$ NC 28036,Charlotte,28036,35.5037326,-80.84837,640,4.15625,17149563,UXL5eg0e6W1AZzmX6NAXdg,1,1,1,1,1,1
286255,El Toro Bravo,2561 W Springfield$*$ Champaign$*$ IL 61821,Champaign,61821,40.11260799,-88.28961959,126,3.584126984,17317799,E8b-loa-89wsnJpu9ff_Gg,0,1,1,0,1,0
